Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates,,,
,,TIMESPAN:Timespan,2000-01-01_2023-12-31:,14/11/2024,2024-11-18 01:17 CET,BIS,https://data.bis.org/topics/EER/data?filter=TIMESPAN%3D2000-01-01_2023-12-31%255EFREQ%3DM%255EEER_TYPE%3DN%255EEER_BASKET%3DB%255EREF_AREA_TXT%3DDenmark%257CIceland%257CNorway%257CSweden%257CUnited%2520Kingdom&data_view=timeseries&selected_ts=BIS%2CWS_EER%2C1.0%255EM.N.B.DK%2BIS%2BNO%2BSE%2BGB,https://data.bis.org/topics/EER/data?filter=TIMESPAN%3D2000-01-01_2023-12-31%255EFREQ%3DM%255EEER_TYPE%3DN%255EEER_BASKET%3DB%255EREF_AREA_TXT%3DDenmark%257CIceland%257CNorway%257CSweden%257CUnited%2520Kingdom&data_view=timeseries&selected_ts=BIS%2CWS_EER%2C1.0%255EM.N.B.DK%2BIS%2BNO%2BSE%2BGB&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/EER,,,
,,,,,,,,,,,,
DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2014,F:Free,,A:Normal value,110.82
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2014,F:Free,,A:Normal value,112.1
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2014,F:Free,,A:Normal value,110.87
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2014,F:Free,,A:Normal value,110.52
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2014,F:Free,,A:Normal value,110.32
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2014,F:Free,,A:Normal value,109.83
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2014,F:Free,,A:Normal value,110.44
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2015,F:Free,,A:Normal value,110.75
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,28/02/2015,F:Free,,A:Normal value,113.6
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2015,F:Free,,A:Normal value,114.11
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2015,F:Free,,A:Normal value,113.65
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2015,F:Free,,A:Normal value,115.4
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2015,F:Free,,A:Normal value,116.37
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2015,F:Free,,A:Normal value,117.97
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2015,F:Free,,A:Normal value,118.55
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2015,F:Free,,A:Normal value,116.63
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2015,F:Free,,A:Normal value,116.06
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2015,F:Free,,A:Normal value,118.23
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2015,F:Free,,A:Normal value,116.18
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2016,F:Free,,A:Normal value,112.64
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,29/02/2016,F:Free,,A:Normal value,110.23
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2016,F:Free,,A:Normal value,108.8
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2016,F:Free,,A:Normal value,107.7
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2016,F:Free,,A:Normal value,110.11
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2016,F:Free,,A:Normal value,107.9
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2016,F:Free,,A:Normal value,100.85
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2016,F:Free,,A:Normal value,99.4
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2016,F:Free,,A:Normal value,99.9
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2016,F:Free,,A:Normal value,94.79
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2016,F:Free,,A:Normal value,97.42
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2016,F:Free,,A:Normal value,99.69
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2017,F:Free,,A:Normal value,98.01
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,28/02/2017,F:Free,,A:Normal value,98.59
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2017,F:Free,,A:Normal value,97.28
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2017,F:Free,,A:Normal value,99.21
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2017,F:Free,,A:Normal value,99.79
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2017,F:Free,,A:Normal value,97.66
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2017,F:Free,,A:Normal value,97.68
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2017,F:Free,,A:Normal value,95.79
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2017,F:Free,,A:Normal value,97.71
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2017,F:Free,,A:Normal value,98.01
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2017,F:Free,,A:Normal value,98.39
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2017,F:Free,,A:Normal value,99.14
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2018,F:Free,,A:Normal value,99.61
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,28/02/2018,F:Free,,A:Normal value,99.85
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2018,F:Free,,A:Normal value,100.09
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2018,F:Free,,A:Normal value,101.28
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2018,F:Free,,A:Normal value,99.78
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2018,F:Free,,A:Normal value,99.54
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2018,F:Free,,A:Normal value,99.38
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2018,F:Free,,A:Normal value,98.55
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2018,F:Free,,A:Normal value,99.74
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2018,F:Free,,A:Normal value,100.24
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2018,F:Free,,A:Normal value,99.81
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2018,F:Free,,A:Normal value,97.86
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2019,F:Free,,A:Normal value,98.84
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,28/02/2019,F:Free,,A:Normal value,100.06
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2019,F:Free,,A:Normal value,101.62
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2019,F:Free,,A:Normal value,101.02
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2019,F:Free,,A:Normal value,100.32
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2019,F:Free,,A:Normal value,98.3
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2019,F:Free,,A:Normal value,96.84
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2019,F:Free,,A:Normal value,95.46
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2019,F:Free,,A:Normal value,97.74
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2019,F:Free,,A:Normal value,99.62
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2019,F:Free,,A:Normal value,101.45
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2019,F:Free,,A:Normal value,102.76
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2020,F:Free,,A:Normal value,102.35
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,29/02/2020,F:Free,,A:Normal value,102.95
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2020,F:Free,,A:Normal value,98.43
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2020,F:Free,,A:Normal value,100.51
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2020,F:Free,,A:Normal value,99.28
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2020,F:Free,,A:Normal value,98.79
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2020,F:Free,,A:Normal value,98.73
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2020,F:Free,,A:Normal value,100.38
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2020,F:Free,,A:Normal value,99.2
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2020,F:Free,,A:Normal value,99.32
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2020,F:Free,,A:Normal value,100.21
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2020,F:Free,,A:Normal value,99.84
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2021,F:Free,,A:Normal value,101.07
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,28/02/2021,F:Free,,A:Normal value,103.02
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2021,F:Free,,A:Normal value,104.62
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2021,F:Free,,A:Normal value,104.3
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2021,F:Free,,A:Normal value,104.81
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2021,F:Free,,A:Normal value,104.91
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2021,F:Free,,A:Normal value,104.79
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2021,F:Free,,A:Normal value,104.97
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2021,F:Free,,A:Normal value,104.43
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2021,F:Free,,A:Normal value,105.21
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2021,F:Free,,A:Normal value,104.67
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2021,F:Free,,A:Normal value,104.69
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2022,F:Free,,A:Normal value,106.26
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,28/02/2022,F:Free,,A:Normal value,106.05
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2022,F:Free,,A:Normal value,105.56
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2022,F:Free,,A:Normal value,104.85
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2022,F:Free,,A:Normal value,103.14
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2022,F:Free,,A:Normal value,102.46
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2022,F:Free,,A:Normal value,102.23
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2022,F:Free,,A:Normal value,102.55
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2022,F:Free,,A:Normal value,99.09
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2022,F:Free,,A:Normal value,100.11
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2022,F:Free,,A:Normal value,101.42
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2022,F:Free,,A:Normal value,102.32
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/01/2023,F:Free,,A:Normal value,101.05
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,28/02/2023,F:Free,,A:Normal value,100.7
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/03/2023,F:Free,,A:Normal value,101.39
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/04/2023,F:Free,,A:Normal value,102.53
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/05/2023,F:Free,,A:Normal value,103.66
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/06/2023,F:Free,,A:Normal value,105.78
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/07/2023,F:Free,,A:Normal value,106.96
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/08/2023,F:Free,,A:Normal value,106.86
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/09/2023,F:Free,,A:Normal value,105.98
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/10/2023,F:Free,,A:Normal value,104.92
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,30/11/2023,F:Free,,A:Normal value,105.23
"BIS,WS_EER,1.0",M.N.B.GB,M:Monthly,N:Nominal,B:Broad (64 economies),GB:United Kingdom,"Index, 2020 = 100",,31/12/2023,F:Free,,A:Normal value,106.19
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/01/2000,F:Free,,A:Normal value,188.29
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,29/02/2000,F:Free,,A:Normal value,190.56
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/03/2000,F:Free,,A:Normal value,191.24
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/04/2000,F:Free,,A:Normal value,192.62
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/05/2000,F:Free,,A:Normal value,192.99
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/06/2000,F:Free,,A:Normal value,188.17
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/07/2000,F:Free,,A:Normal value,184.69
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/08/2000,F:Free,,A:Normal value,184.94
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/09/2000,F:Free,,A:Normal value,183
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/10/2000,F:Free,,A:Normal value,181.1
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/11/2000,F:Free,,A:Normal value,176.88
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/12/2000,F:Free,,A:Normal value,174.16
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/01/2001,F:Free,,A:Normal value,172.11
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,28/02/2001,F:Free,,A:Normal value,172.53
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/03/2001,F:Free,,A:Normal value,171.56
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/04/2001,F:Free,,A:Normal value,163.44
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/05/2001,F:Free,,A:Normal value,153.13
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/06/2001,F:Free,,A:Normal value,150.08
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/07/2001,F:Free,,A:Normal value,153.37
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/08/2001,F:Free,,A:Normal value,154.31
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/09/2001,F:Free,,A:Normal value,150.74
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/10/2001,F:Free,,A:Normal value,147.83
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/11/2001,F:Free,,A:Normal value,142.85
